ticker,price,stop_loss,net_profit,pct,tp
ADA-BTC,3.142e-05,3.2e-05,0.017536600891152065,0.018459579885423228,2
LTC-BTC,0.020744,0.020095,0.02972184728114155,0.03128615503278058,2
BTC-USDT,9429.61,9754.98,-0.03450513860064191,0.03450513860064191,0
ETH-BTC,0.081448,0.082999,0.018090683626362795,0.019042824869855573,2
LTC-BTC,0.019235,0.01998,0.0009682869768650932,0.038731479074603725,1
LTC-BTC,0.018638,0.019115,0.0006398218692992834,0.025592874771971336,1
ETH-USDT,856.02,868.98,0.014382841522394378,0.015139833181467766,2
ETH-BTC,0.075402,0.076123,-0.00956208058141693,0.00956208058141693,0
BTC-USDT,11515.0,11090.01,-0.036907511940946575,0.036907511940946575,0
LTC-BTC,0.018339,0.018799,-0.025083156115382442,0.025083156115382442,0
ETH-BTC,0.07495800000000001,0.077557,0.0008668187518343572,0.03467275007337429,1
EOS-BTC,0.00069007,0.00071449,0.033618328575361976,0.03538771428985471,2
LTC-BTC,0.01819,0.0186,0.0005634964266080225,0.0225398570643209,1
LTC-BTC,0.018242,0.018564,0.00044128933231005283,0.017651573292402113,1
ADA-BTC,2.539e-05,2.628e-05,0.03330051201260339,0.03505317053958251,2
XRP-BTC,8.396e-05,8.588e-05,0.0005717008099094793,0.02286803239637917,1
XRP-BTC,8.788e-05,8.548e-05,0.02594446973145202,0.02730996813837055,2
ETH-BTC,0.076922,0.0745,0.0007871610202542861,0.03148644081017144,1
LTC-BTC,0.020453,0.01991,-0.0265486725663716,0.0265486725663716,0
XRP-BTC,8.94e-05,8.587e-05,-0.03948545861297541,0.03948545861297541,0
ETH-BTC,0.079029,0.0772,-0.02314340305457487,0.02314340305457487,0
ETH-BTC,0.075573,0.077186,0.020276421473277535,0.021343601550818457,2
XRP-BTC,8.453e-05,8.62e-05,0.0004939074884656303,0.01975629953862521,1
XRP-BTC,8.416e-05,8.609e-05,0.02178588403041829,0.022932509505703465,2
EOS-BTC,0.0006051,0.0006156000000000001,0.01648487853247412,0.017352503718393808,2
ETH-BTC,0.070766,0.073556,0.03745442726733178,0.039425712912980825,2
LTC-BTC,0.018623,0.018959,-0.01804220587445629,0.01804220587445629,0
ETH-BTC,0.061504,0.063,0.0006080905306971894,0.024323621227887574,1
ETH-BTC,0.061082,0.063,0.000785010314004127,0.03140041256016508,1
LTC-BTC,0.018657,0.019038,0.0005105322399099526,0.020421289596398103,1
ETH-USDT,527.0,543.0,0.0007590132827324479,0.030360531309297913,1
XRP-BTC,7.202e-05,7.335e-05,0.017543737850596906,0.018467092474312535,2
ETH-BTC,0.056815,0.057961,0.019162193082812657,0.02017072956085543,2
BTC-USDT,7880.01,8109.0,0.027606627402757076,0.02905960779237587,2
BTC-USDT,7899.94,8109.0,0.025140317521398947,0.026463492127788365,2
ADA-BTC,1.957e-05,2.02e-05,0.0008048032703117004,0.032192130812468016,1
EOS-BTC,0.000786,0.00076675,0.023266539440203633,0.024491094147582774,2
ETH-BTC,0.055178,0.0559,0.012430678893762015,0.013084925151328437,2
ETH-BTC,0.054673,0.0559,0.0005610630475737562,0.02244252190295025,1
ADA-BTC,2.154e-05,2.099e-05,0.0006383472609099348,0.02553389043639739,1
BTC-USDT,7350.0,7223.0,-0.01727891156462585,0.01727891156462585,0
ADA-BTC,2.134e-05,2.185e-05,-0.023898781630740405,0.023898781630740405,0
XRP-BTC,7.114e-05,7.189e-05,0.010015462468372285,0.010542592071970827,2
XRP-BTC,7.034e-05,7.15e-05,0.0004122831959056047,0.016491327836224187,1
BTC-USDT,7027.0,6937.03,0.012163298704995053,0.012803472321047425,2
ADA-BTC,2.226e-05,2.18e-05,0.019631626235399775,0.02066486972147345,2
ETH-USDT,399.56,391.4,0.019401341475623245,0.020422464711182364,2
ETH-BTC,0.059511,0.0584,0.017735376653055752,0.01866881752953237,2
XRP-BTC,7.167e-05,7.09e-05,0.010206502023161639,0.010743686340170146,2
XRP-BTC,7.170000000000001e-05,7.09e-05,0.00027894002789400485,0.011157601115760193,1
XRP-BTC,7.209999999999999e-05,7.09e-05,0.00041608876560332483,0.016643550624132992,1
ETH-BTC,0.062912,0.0621,0.0003226729399796515,0.012906917599186059,1
BTC-USDT,8060.22,7849.46,0.024840761170290663,0.02614816965293754,2
ETH-BTC,0.063013,0.061701,0.0005205275101963089,0.020821100407852358,1
XRP-BTC,8.114e-05,7.935e-05,0.020957604140990817,0.02206063593788507,2
LTC-BTC,0.015764,0.016004,-0.015224562293834091,0.015224562293834091,0
ETH-BTC,0.0634,0.06291000000000001,0.007342271293375251,0.007728706624605528,2
XRP-BTC,8.224e-05,8.101e-05,0.01420841439688716,0.014956225680933853,2
ETH-BTC,0.06349199999999999,0.062874,0.00024333774333774083,0.009733509733509633,1
ETH-USDT,517.36,504.08,0.024385340961806144,0.025668779959795943,2
ETH-BTC,0.063874,0.063261,0.00911716817484426,0.00959701913141501,2
LTC-BTC,0.017158,0.016855000000000002,0.0004414850215642816,0.017659400862571263,1
ETH-BTC,0.064093,0.063373,0.0002808419016117199,0.011233676064468795,1
LTC-BTC,0.017646000000000002,0.0175,0.007860138274963178,0.008273829763119135,2
LTC-BTC,0.017873,0.0175,-0.02086946791249361,0.02086946791249361,0
ETH-USDT,611.8,589.0,0.03540372670807447,0.037267080745341546,2
BTC-USDT,8940.03,8762.32,-0.019878009357910537,0.019878009357910537,0
EOS-BTC,0.0013036,0.0012882999999999998,-0.01173672905799341,0.01173672905799341,0
BTC-USDT,8911.54,8831.0,-0.009037719630950528,0.009037719630950528,0
BTC-USDT,8924.11,8800.6,0.01314803380953397,0.013840035588983127,2
LTC-BTC,0.016287,0.01668,0.0006032418493276862,0.024129673973107446,1
ETH-BTC,0.0724,0.07067899999999999,0.0005942679558011099,0.023770718232044394,1
XRP-BTC,9.092e-05,9.181e-05,-0.009788825340959083,0.009788825340959083,0
LTC-BTC,0.016184999999999998,0.016365,-0.011121408711770349,0.011121408711770349,0
LTC-BTC,0.016163999999999998,0.016397,-0.014414748824548415,0.014414748824548415,0
LTC-BTC,0.01623,0.016388999999999997,-0.009796672828095867,0.009796672828095867,0
ETH-BTC,0.073462,0.072509,0.012324058697013364,0.012972693365277226,2
ETH-USDT,688.0,673.18,-0.021540697674418678,0.021540697674418678,0
LTC-BTC,0.016197,0.016395,0.011613261715132446,0.012224486015928892,2
LTC-BTC,0.016155000000000003,0.016316999999999998,-0.010027855153203062,0.010027855153203062,0
ETH-BTC,0.07511,0.07391,0.015177739315670258,0.015976567700705536,2
BTC-USDT,9809.99,9570.1,0.0006113410920908163,0.024453643683632648,1
ETH-BTC,0.08164,0.079907,0.020165972562469357,0.02122733953944143,2
ETH-BTC,0.08257,0.079907,0.0008062855758750147,0.03225142303500059,1
BTC-USDT,9140.0,9475.7,0.0009182166301969386,0.03672866520787754,1
XRP-BTC,8.758e-05,8.905e-05,0.01594542132907054,0.01678465403060057,2
ADA-BTC,3.509e-05,3.6e-05,0.024636648617839926,0.025933314334568344,2
ADA-BTC,3.41e-05,3.456e-05,0.01281524926686214,0.013489736070381201,2
XRP-BTC,8.519e-05,8.661e-05,0.015835191923934695,0.016668623077825996,2
XRP-BTC,8.506e-05,8.6e-05,0.010498471667058558,0.011051022807430063,2
LTC-BTC,0.016786000000000002,0.0172,0.023430239485285224,0.024663409984510762,2
ETH-BTC,0.079093,0.0812,0.0006659881405434103,0.02663952562173641,1
ADA-BTC,3.09e-05,3.14e-05,0.015372168284789602,0.01618122977346274,2
ADA-BTC,3.099e-05,3.14e-05,0.012568570506614968,0.013230074217489441,2
ETH-BTC,0.08481,0.083196,-0.019030774672797908,0.019030774672797908,0
ADA-BTC,3.062e-05,3.14e-05,0.024199869366427044,0.02547354670150215,2
ETH-BTC,0.08431,0.082447,0.0005524255722927262,0.022097022891709048,1
LTC-BTC,0.016738,0.01656,0.0002658621101684806,0.010634484406739222,1
BTC-USDT,8154.0,8354.0,0.023301447142506742,0.02452783909737552,2
ADA-BTC,2.969e-05,3.045e-05,0.0006399461098012824,0.025597844392051296,1
XRP-BTC,8.18e-05,8.278e-05,0.0002995110024449901,0.011980440097799604,1
ADA-BTC,2.916e-05,2.972e-05,-0.019204389574759995,0.019204389574759995,0
LTC-BTC,0.016349000000000002,0.016572999999999997,0.0003425285950210946,0.013701143800843783,1
ADA-BTC,2.922e-05,2.957e-05,-0.011978097193702885,0.011978097193702885,0
EOS-BTC,0.0016303,0.0016115,0.010955038949886411,0.011531619947248854,2
ETH-BTC,0.083137,0.084,0.009861433537414177,0.010380456355172818,2
ETH-BTC,0.082105,0.083798,0.019588940990195484,0.0206199378844163,2
XRP-BTC,8.006e-05,8.144e-05,0.00043092680489632894,0.017237072195853156,1
BTC-USDT,7405.0,7649.55,0.0008256245779878467,0.033024983119513865,1
ADA-BTC,2.678e-05,2.727e-05,0.0004574309185959675,0.0182972367438387,1
EOS-BTC,0.0016925999999999998,0.0016675,0.01408779392650355,0.01482925676474058,2
BTC-USDT,7215.0,7437.0,0.0007692307692307693,0.03076923076923077,1
BTC-USDT,7544.0,7327.51,0.0007174244432661711,0.028696977730646844,1
BTC-USDT,7531.98,7396.0,0.01715100146309464,0.01805368575062594,2
ETH-USDT,586.46,566.0,0.03314292534870244,0.03488728984073941,2
ETH-BTC,0.077747,0.07651000000000001,0.01511505267084246,0.015910581758781538,2
ETH-BTC,0.077431,0.07651000000000001,0.00029736152187108243,0.011894460874843296,1
BTC-USDT,7699.01,7636.21,-0.008156892899216936,0.008156892899216936,0
EOS-BTC,0.0018413,0.0018216,0.00026747406723510406,0.010698962689404162,1
ETH-BTC,0.07991000000000001,0.07900900000000001,-0.011275184582655475,0.011275184582655475,0
LTC-BTC,0.015854,0.016055,0.0003169547117446698,0.012678188469786791,1
XRP-BTC,8.873e-05,8.75e-05,-0.013862278823396823,0.013862278823396823,0
BTC-USDT,7694.99,7620.0,-0.009745301813257688,0.009745301813257688,0
ADA-BTC,2.681e-05,2.728e-05,0.016654233494964584,0.017530772099962722,2
ETH-USDT,599.67,607.2,0.011929060983541084,0.0125569062984643,2
LTC-BTC,0.015568,0.015754,0.00029868961973278585,0.011947584789311433,1
LTC-BTC,0.015468,0.015889,-0.027217481251616205,0.027217481251616205,0
XRP-BTC,8.48e-05,8.665e-05,0.0005454009433962277,0.021816037735849107,1
ADA-BTC,2.501e-05,2.576e-05,0.0007497001199520205,0.02998800479808082,1
BTC-USDT,6671.31,6872.68,0.02867525268650383,0.030184476512109298,2
ETH-BTC,0.075723,0.078399,0.0335723624262113,0.0353393288696961,2
XRP-BTC,8.339e-05,8.525e-05,0.021189591078066904,0.022304832713754635,2
LTC-BTC,0.014844,0.01519,0.0005827270277553234,0.02330908111021294,1
ETH-USDT,495.71,502.98,0.01393254120352633,0.014665832845817189,2
ETH-USDT,490.2,502.98,0.0006517747858017152,0.026070991432068605,1
ETH-BTC,0.07756,0.076159,0.01716026302217637,0.018063434760185654,2
LTC-BTC,0.014749000000000003,0.01497,0.014234863380567992,0.014984066716387362,2
ADA-BTC,2.468e-05,2.507e-05,0.015012155591572042,0.015802269043760045,2
LTC-BTC,0.014531,0.014855000000000004,-0.022297157800564522,0.022297157800564522,0
LTC-BTC,0.0146,0.01504,0.02863013698630133,0.030136986301369822,2
EOS-BTC,0.0015669,0.0016022000000000002,0.0005632139894058374,0.022528559576233495,1
XRP-BTC,8.027e-05,8.176e-05,0.01763423445870189,0.018562352061791465,2
BTC-USDT,6757.5,6572.0,-0.027450980392156862,0.027450980392156862,0
ETH-BTC,0.079759,0.078775,0.00030842914279266255,0.012337165711706502,1
XRP-BTC,7.967e-05,8.08e-05,0.0003545876741558923,0.014183506966235692,1
EOS-BTC,0.0015399,0.0015822000000000002,0.02609585037989486,0.027469316189363012,2
XRP-BTC,7.914e-05,8.038e-05,0.014885013899418688,0.01566843568359862,2
ETH-BTC,0.07606,0.077515,0.01817315277412566,0.019129634499079645,2
XRP-BTC,7.667e-05,7.864e-05,0.02440980826920581,0.025694535020216642,2
LTC-BTC,0.013006,0.013354,0.025419037367368856,0.02675688143933564,2
ETH-BTC,0.072515,0.07437,0.024301868578914834,0.02558091429359456,2
LTC-BTC,0.01289,0.01321,0.0006206361520558556,0.02482544608223422,1
ADA-BTC,2.041e-05,2.092e-05,0.0006246937775600199,0.024987751102400795,1
XRP-BTC,7.519e-05,7.687e-05,0.021226226891873888,0.022343396728288303,2
BTC-USDT,6107.0,6173.01,0.010268462420173605,0.010808907810709058,2
ETH-USDT,426.24,440.0,0.03066816816816815,0.03228228228228226,2
ETH-BTC,0.070451,0.072189,0.0006167407134036435,0.024669628536145738,1
XRP-BTC,7.486e-05,7.64e-05,0.019543147208121853,0.020571733903286163,2
XRP-BTC,7.243e-05,7.371e-05,0.0004418058815407985,0.01767223526163194,1
LTC-BTC,0.012577,0.012934,0.0007096286872863158,0.028385147491452628,1
ETH-USDT,453.06,443.73,0.019563633955767414,0.020593298900807806,2
BTC-USDT,6585.02,6519.99,0.009381672341162306,0.009875444569644534,2
EOS-BTC,0.0013715,0.0013472000000000002,-0.0177178271965001,0.0177178271965001,0
ADA-BTC,2.187e-05,2.218e-05,0.013465935070873434,0.014174668495656247,2
ADA-BTC,2.168e-05,2.218e-05,0.021909594095941048,0.023062730627306367,2
XRP-BTC,7.172e-05,7.26e-05,0.0003067484662576705,0.01226993865030682,1
EOS-BTC,0.0013023,0.001321,0.013641250095984003,0.014359210627351583,2
XRP-BTC,7.140000000000001e-05,7.228e-05,0.00030812324929971693,0.012324929971988675,1
EOS-BTC,0.0012898,0.0013135999999999998,-0.018452473251666785,0.018452473251666785,0
LTC-BTC,0.012286,0.012592,0.000622659938140975,0.024906397525638998,1
ADA-BTC,2.153e-05,2.197e-05,0.000510915002322344,0.020436600092893758,1
XRP-BTC,7.111e-05,7.219999999999999e-05,0.000383209112642382,0.015328364505695278,1
ADA-BTC,2.024e-05,2.073e-05,0.0006052371541501981,0.024209486166007925,1
ADA-BTC,2.025e-05,2.062e-05,0.00045679012345678787,0.018271604938271513,1
BTC-USDT,6210.18,6381.08,0.000687983279067594,0.027519331162703758,1
ETH-USDT,433.48,445.42,0.0006886130848020669,0.027544523392082673,1
BTC-USDT,6228.0,6347.38,-0.019168272318561354,0.019168272318561354,0
ADA-BTC,2.209e-05,2.154e-05,0.023653236758714342,0.024898143956541413,2
LTC-BTC,0.012135,0.012323,-0.015492377420684027,0.015492377420684027,0
XRP-BTC,7.08e-05,7.01e-05,-0.009887005649717564,0.009887005649717564,0
EOS-BTC,0.0012008,0.0011886,0.00025399733510992614,0.010159893404397045,1
BTC-USDT,7427.0,7291.37,0.017348660293523645,0.01826174767739331,2
LTC-BTC,0.011166,0.01138,0.00047913308257209144,0.019165323302883657,1
EOS-BTC,0.0010826,0.0010954,-0.01182338813966386,0.01182338813966386,0
EOS-BTC,0.0010868,0.0010965,0.008479020979021043,0.008925285241074783,2
LTC-BTC,0.010518,0.01075,0.0005514356341509783,0.02205742536603913,1
ETH-USDT,483.3,471.01,-0.02542933995447966,0.02542933995447966,0
BTC-USDT,8290.47,8169.26,-0.014620401497140589,0.014620401497140589,0
XRP-BTC,5.599e-05,5.668e-05,-0.012323629219503517,0.012323629219503517,0
ADA-BTC,2.073e-05,2.128e-05,0.0006632899179932464,0.026531596719729853,1
XRP-BTC,5.507e-05,5.564e-05,-0.010350463047031105,0.010350463047031105,0
LTC-BTC,0.010204,0.01031,0.009868678949431612,0.010388083104664856,2
BTC-USDT,8215.97,8115.0,0.00030723700305624094,0.012289480122249638,1
LTC-BTC,0.01019,0.010283,-0.009126594700687054,0.009126594700687054,0
EOS-BTC,0.001003,0.00103,0.025573280159521542,0.02691924227318057,2
ADA-BTC,1.967e-05,1.995e-05,0.013523131672597898,0.014234875444839893,2
LTC-BTC,0.010175,0.010304,0.00031695331695331854,0.012678132678132741,1
ETH-BTC,0.056403,0.057074,0.0002974132581600261,0.011896530326401042,1
XRP-BTC,5.503e-05,5.58e-05,-0.013992367799382175,0.013992367799382175,0
XRP-BTC,5.477e-05,5.59e-05,0.0005157933175095846,0.02063173270038338,1
ADA-BTC,1.822e-05,1.875e-05,0.027634467618002197,0.029088913282107578,2
BTC-USDT,7524.79,7699.0,0.02199390281987936,0.023151476652504593,2
XRP-BTC,5.937e-05,5.877e-05,0.009600808489135944,0.010106114199090467,2
BTC-USDT,7255.0,7494.81,0.03140172294968992,0.033054445210199915,2
ETH-USDT,410.36,419.41,0.020951116093186496,0.022053806413880522,2
ADA-BTC,1.754e-05,1.783e-05,-0.016533637400227987,0.016533637400227987,0
XRP-BTC,6.017e-05,5.882e-05,0.021314608608941313,0.02243643011467507,2
ETH-BTC,0.058329,0.057658,0.00028759279260745003,0.011503711704298,1
BTC-USDT,6965.27,7153.55,0.0006757814126372694,0.027031256505490774,1
ETH-USDT,405.14,412.47,0.0171878856691515,0.018092511230685792,2
EOS-BTC,0.0010055,0.0009941,0.010770760815514827,0.011337642963699818,2
ETH-BTC,0.056164,0.057188,0.000455807990883842,0.01823231963535368,1
XRP-BTC,5.290000000000001e-05,5.446e-05,0.02801512287334566,0.02948960302457438,2
EOS-BTC,0.000875,0.0009049,0.000854285714285715,0.034171428571428596,1
ETH-USDT,357.27,368.93,0.031004562375794287,0.032636381448204514,2
EOS-BTC,0.0008,0.0008148,0.01757499999999991,0.018499999999999905,2
ADA-BTC,1.774e-05,1.795e-05,0.000295941375422773,0.011837655016910918,1
EOS-BTC,0.0007851,0.0008148,0.03593809705769968,0.03782957585021019,2
XRP-BTC,4.748e-05,4.854e-05,0.0005581297388374053,0.02232518955349621,1
ETH-BTC,0.050381,0.051246000000000014,0.016310712371727654,0.017169170917608056,2
ADA-BTC,1.761e-05,1.786e-05,0.01348665530948321,0.014196479273140222,2
LTC-BTC,0.009374,0.009494,0.012161297205035235,0.012801365478984458,2
ETH-BTC,0.044891,0.046148,-0.028001158361364218,0.028001158361364218,0
BTC-USDT,6347.93,6228.0,0.01794813427369241,0.018892772919676223,2
LTC-BTC,0.008898999999999999,0.009067,-0.018878525677042533,0.018878525677042533,0
EOS-BTC,0.0007364,0.0007618999999999999,0.0008656979902227021,0.034627919608908084,1
LTC-BTC,0.008556999999999999,0.0087,-0.016711464298235456,0.016711464298235456,0
LTC-BTC,0.008595,0.008705,0.012158231529959165,0.012798138452588596,2
LTC-BTC,0.008598,0.0087,-0.011863224005582654,0.011863224005582654,0
XRP-BTC,4.971e-05,5.03e-05,0.00029672098169382735,0.011868839267753093,1
ETH-BTC,0.042242,0.043230000000000005,0.0005847261019838091,0.023389044079352366,1
ADA-BTC,1.401e-05,1.428e-05,0.018308351177730248,0.019271948608137104,2
BTC-USDT,6733.64,6663.03,0.0002621539019014997,0.010486156076059988,1
XRP-BTC,4.831e-05,4.882e-05,0.0002639205133512696,0.010556820534050784,1
BTC-USDT,6700.0,6627.16,0.00027179104477612,0.010871641791044799,1
EOS-BTC,0.0008663999999999999,0.0008533999999999999,0.014254385964912271,0.015004616805170812,2
XRP-BTC,4.741e-05,4.786e-05,-0.009491668424382985,0.009491668424382985,0
ADA-BTC,1.427e-05,1.444e-05,-0.011913104414856346,0.011913104414856346,0
BTC-USDT,7305.3,7214.64,0.011789659562235618,0.01241016796024802,2
ADA-BTC,1.423e-05,1.449e-05,0.017357695010541168,0.01827125790583281,2
ETH-BTC,0.034798,0.035899,0.030057761940341335,0.03163974941088562,2
ETH-USDT,217.07,219.83,0.012079052840097748,0.012714792463260788,2
ADA-BTC,1.282e-05,1.306e-05,0.01778471138845562,0.018720748829953286,2
LTC-BTC,0.008546,0.008870999999999999,-0.03802948747952246,0.03802948747952246,0
EOS-BTC,0.0007725,0.000799,0.0008576051779935292,0.034304207119741165,1
XRP-BTC,4.444e-05,4.538e-05,0.0005288028802880295,0.021152115211521178,1
ADA-BTC,1.218e-05,1.264e-05,0.03587848932676511,0.037766830870279065,2
XRP-BTC,4.411e-05,4.538e-05,0.027352074359555646,0.028791657220584892,2
ADA-BTC,1.203e-05,1.249e-05,0.03632585203657528,0.03823773898586872,2
BTC-USDT,6300.08,6373.98,0.000293250244441339,0.01173000977765356,1
ETH-BTC,0.031063,0.031811,0.022876090525705783,0.024080095290216614,2
BTC-USDT,6204.15,6366.66,-0.026193757404318115,0.026193757404318115,0
ADA-BTC,1.045e-05,1.068e-05,-0.02200956937799038,0.02200956937799038,0
ADA-BTC,1.043e-05,1.068e-05,-0.023969319271332626,0.023969319271332626,0
BTC-USDT,6512.89,6449.38,0.0002437857848052102,0.009751431392208408,1
EOS-BTC,0.0008408,0.0008173999999999999,-0.0278306374881066,0.0278306374881066,0
LTC-BTC,0.008783,0.008624,0.0004525788454969812,0.018103153819879248,1
XRP-BTC,4.331e-05,4.2700000000000015e-05,0.00035211267605632786,0.014084507042253114,1
XRP-BTC,4.352e-05,4.275e-05,0.0004423253676470556,0.017693014705882224,1
LTC-BTC,0.00837,0.008618,-0.02962962962962962,0.02962962962962962,0
BTC-USDT,6289.94,6369.04,0.011946854818964943,0.012575636651542045,2
ETH-BTC,0.033101,0.032434,-0.020150448626929728,0.020150448626929728,0
